CRASH_RECORD_ID,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
17d8f2fc9664510afde2cd6bca5e71deda5e06a7933b758858c6b6507236b5f470681cd79987c1e3979233dcb859fc45a0e2909e0306f9a88e3ea637f910d232,Y,01/15/2025 06:45:00 AM,30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/15/2025 02:50:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,116,S,HALSTED ST,1232,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,6,4,1,41.87994232,-87.64745274,POINT (-87.647452743828 41.879942323012)
3a61c26fa71efdbcd1efbfe1d81c05ca8bff00db1817b2f7b9ff12f905416dc6e7e9e2084b4ff43a71c0b3566c352978357444b9be5f8bd6ab1d7c8810d18e5e,,04/02/2020 20:03,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,RAMP,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",04/02/2020 20:04,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2333,W,JACKSON BLVD,1225,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,20,5,4,41.8774529,-87.68514089,POINT (-87.685140887208 41.877452898243)
1831fff43cc3ae4fb4cd0f72459f16d240384d80abc09f864a89c189b0ef61de5f708b9abe2859fabf8088122496683321fb82263f51b196129ff2c4f36b8761,,01/15/2025 10:00:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,SNOW,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/15/2025 10:00:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,2534,W,FULLERTON AVE,1431,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,22,4,1,41.9249731,-87.69155188,POINT (-87.691551876658 41.92497309649)
3da7c746f92b96637d3b630e616a66603fb17da7922b71470c1401e1335aeed07070a1ce408e8dbd03eb564d714db003a31e1a12b508a572abdc5c6576fd5775,,03/15/2025 10:00:00 PM,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",03/15/2025 11:14:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,11879,S,VINCENNES AVE,2234,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,22,7,3,41.67758145,-87.67160653,POINT (-87.671606534081 41.677581453006)
3e2d29043d06243547c44001ac8690da95cac5d71771c5da866ccf899f080404fd3124bcbad255a65ce72055768d5b5fa977544753b4423e867602ee8ff386a5,N,03/15/2025 10:30:00 PM,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",03/15/2025 10:50:00 PM,IMPROPER LANE USAGE,NOT APPLICABLE,855,N,PULASKI RD,1112,,Y,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,22,7,3,41.89699817,-87.72598634,POINT (-87.725986340307 41.896998174289)
19142daf93cdc70e4c0395b0fda56e73c0a084c6fb384254ea61e9b90ea9a9866d276c89c963bfd975e72a04a2e79cf070df38d0967b0b6214253658255195c7,,01/15/2025 08:35:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DARKNESS,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,01/16/2025 10:25:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5900,S,MORGAN ST,712,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,20,4,1,41.7868632,-87.64997215,POINT (-87.649972149917 41.786863201321)
1933164785a615b7d918ec2df9732be9fb0e69bbe64cf9445b636e90db6d84828d3653a5d47612886fd204d9f9979559cea07ac8f84762c80f14fc670cf3c34e,,01/15/2025 05:40:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",01/15/2025 05:55:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,8700,S,VINCENNES AVE,2222,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,4,1,41.73600656,-87.64534182,POINT (-87.64534181898 41.736006564585)
197e56aa3c43a7204714d4e6ca128ddf78a196edb9dc1d4c3ac3caffd3fff735d437c6721f9e90ebd1f04aad997f03a20b8d15bb825b1a563e3327ecaa523d8b,,01/15/2025 10:02:00 AM,40,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",01/15/2025 10:04:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,FAILING TO REDUCE SPEED TO AVOID CRASH,3039,N,LAKE SHORE DR NB,1934,,,,,,,3,NONINCAPACITATING INJURY,2,0,0,1,1,2,0,10,4,1,41.93743719,-87.63432043,POINT (-87.634320425352 41.937437191513)
19f2d8d8f8ba9e4531ee42700a41576d8862f954121b04d4e950d8f36dced55e483565871fe0f06feb4efcba8e99133fce9dde46285309c77d4eafb2a84ad7ee,Y,01/15/2025 07:30:00 AM,30,NO CONTROLS,NO CONTROLS,UNKNOWN,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/15/2025 04:30:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,5772,N,AVONDALE AVE,1612,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,7,4,1,41.98650479,-87.79064063,POINT (-87.790640634771 41.986504794379)
30e60e630ef5e7df59ad364ba97520cbe04437f75dd43c607b516393d4edff2fd39a3053f079e62e8497b37367170eb1964182d59da375c9d6a9173aed9c2d65,,02/23/2025 02:55:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,02/23/2025 03:10:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,4400,S,KEDZIE AVE,821,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,2,1,2,41.81348404,-87.70433311,POINT (-87.704333106694 41.813484035263)
540b5fa06e50765a19a127198c93b222abf0cdbf7817dc80ada6acab0251529ec665b7fdf432bfdbe95b9e59308d7b947eb7f6abd92db0df1da534a87cb53a6e,,12/04/2024 07:05,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,OTHER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",12/04/2024 07:10,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3,W,TERMINAL ST,1653,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,4,12,,,
1b548b4bc5ea2c6573da1f4eb6be96e0946733de2a422a93c85c430945538ad436fff9d698cdd9b8034c1a6748b831f8c73f66f30cc5a8f4507f967d035432a0,,01/15/2025 05:30:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"$501 - $1,500",01/15/2025 05:30:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,5957,N,WESTERN AVE,2012,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,4,1,41.99035127,-87.68952064,POINT (-87.689520635351 41.990351268971)
4121c9adfe1d75c2c191c2855c33376bf37fc3c8b5e2c35b5e7f31eab2f02abfb1dacc7718ce9cded78b7522ceba42782e2eb1ab5b7896effd3a5e1bacdb61ff,,03/15/2025 03:50:00 PM,30,UNKNOWN,UNKNOWN,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",03/15/2025 05:20:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1380,W,LAKE ST,1215,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,7,3,41.88553521,-87.66189725,POINT (-87.66189724784 41.885535211997)
1c1c62f8ca03d45293f1446a1525afcd2a1c52f159c95725e2aa6f11f0d71248284d688aa4d3b106dfd0c355bc9060bba5b2403678383aaac4faee755a675a05,,01/15/2025 04:41:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/15/2025 04:46:00 PM,FAILING TO YIELD RIGHT-OF-WAY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,500,N,ORLEANS ST,1831,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,16,4,1,41.89078188,-87.63715774,POINT (-87.637157736892 41.890781877557)
8cffbcdbc841373d5963256ad7d74b3196220a5117d4048c65ecd84decc6506079ac4838fd6212e108bef555c3433099e81b371f264aa76c0306cdafa20ce2d3,Y,09/26/2023 05:00:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",09/26/2023 05:05:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,4909,W,DIVISION ST,1531,,,,,,,3,NONINCAPACITATING INJURY,1,0,0,1,0,4,0,17,3,9,41.9022123,-87.74884541,POINT (-87.748845410034 41.90221230099)
1c3e038816c8804bc0d3f2929dca2b805fc97b783f709c90ae8f81cd05f999010ec26e4e210ec4ba6d52c116797817a736066d41a9b47ec91a63250f113237ca,,01/15/2025 08:48:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/15/2025 08:50:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,634,W,BUENA AVE,1915,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,4,1,41.95863907,-87.64652192,POINT (-87.64652191763 41.958639071373)
1e01c8a69f105cc608d4eadcdb01bbe6b6de2d498af5e593656f1fead56ba9b879a7558896ba3976713fb5c43cc3c639bfb1a3db823459d22c4802f6a26deae8,,01/15/2025 12:45:00 AM,20,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,SNOW OR SLUSH,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/15/2025 12:48:00 AM,NOT APPLICABLE,NOT APPLICABLE,4055,W,21ST ST,1012,,,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,1,0,0,4,1,41.853356,-87.72696543,POINT (-87.726965434038 41.85335599548)
1e0f51ade9264a6661a15c38b5eb0f772e2ce435cec8a584a3e691b6799ad79c88cf5107c7d5869e4e0a901f2970559ef21d677a03aecee89d61c7aa07aa30b6,,01/15/2025 06:22:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/15/2025 06:26:00 PM,IMPROPER LANE USAGE,UNABLE TO DETERMINE,2759,W,MARQUETTE RD,831,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,18,4,1,41.77171479,-87.69314246,POINT (-87.69314246129 41.771714787034)
1debe73e5fb82e25e141faaa872e22ee4ab7f8656e502e102ad1621014984ee9228c9411deaafef6be58dad5db40048c37331545a45e8edfe81088ea127afe1f,,01/17/2025 07:16:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/17/2025 07:17:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5631,W,51ST ST,811,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,19,6,1,41.79994261,-87.7636794,POINT (-87.76367939867 41.799942605049)
35f016ef4ee9d1910a83500501850bc9eaecef69fe78ab3dc71e788915ef9425efd12d29fd0863a5f5b14df3ac074a12fa954e7f6cf37c1c73fc6f4a128c6f18,,02/23/2025 07:55:00 AM,5,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,PARKING LOT,,STRAIGHT ON GRADE,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,02/23/2025 08:13:00 AM,IMPROPER BACKING,NOT APPLICABLE,5151,N,MILWAUKEE AVE,1623,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,7,1,2,41.97409445,-87.76614884,POINT (-87.766148843184 41.974094451086)
1f06ddd928816feb9952b7b050f7b071fac454a32f00773fac966bd1683460b90f17084c7acccfd72220b07f73df4d7e433b93d3e7de0d021099eda703fa66c1,,01/15/2025 06:30:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/15/2025 09:33:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6601,W,ARCHER AVE,811,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,6,4,1,41.79213894,-87.78674848,POINT (-87.786748475874 41.7921389422)
1f4702d749b30fb28dec1405f860b971bf014cb3e479d059eff5bf40992c138fc362ed7198231889924eb80617d0cd4fe20ec796ede0c0d5ed25689fd7ba965c,,01/15/2025 03:00:00 AM,25,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/16/2025 05:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2858,S,TRIPP AVE,1031,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,3,4,1,41.83874311,-87.73062606,POINT (-87.730626064277 41.838743113834)
1fb1a2d1a9adcb39fff77ce54dcd175399981a1d76bb1bf65a2a2296a8e887d0339d2b98e38f49f5bd1d5c5d49b3d3f5fb5608fccd8cf8cbe10a71c90eb00634,,01/15/2025 08:30:00 AM,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/15/2025 08:30:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,16,N,HOYNE AVE,1223,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,4,1,41.88180346,-87.67923767,POINT (-87.679237666519 41.881803458323)
28fc0653d4eff571999ce298237567ace1db8bc15a0728180c974a51a7d91bda3cc6c2a7e81dc9049c33ec26afbf0fb08adb7ab3a7d7bd5c35367bf3b850bc96,,02/03/2025 07:05,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",02/03/2025 07:08,UNABLE TO DETERMINE,UNABLE TO DETERMINE,7001,N,SHERIDAN RD,2423,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,2,2,42.0092697,-87.66196532,POINT (-87.661965318682 42.009269701478)
20128b104a66e4f6daf2c99783d480fb7ae9ea0e2a9bfae021fcb00fae3ef816b28dd867e292a2de49947bbda5b512b3990c7ba948526a3a9d1dd0c558aab3c9,,01/15/2025 08:55:00 AM,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,HEAD ON,ROUNDABOUT,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/15/2025 08:59:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,2399,E,67TH ST,331,,Y,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,2,0,8,4,1,41.77344779,-87.56688391,POINT (-87.566883909438 41.773447792302)
205a0c8d4ca8ddfebe78786a06dda7a04386e476d40ae55e952a84b0dc1b409286b8a70c066010f71578e0e17245b3d0d01b472f9d5ebc4e4f488693a662e96a,,01/15/2025 08:57:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/15/2025 09:00:00 AM,IMPROPER LANE USAGE,UNABLE TO DETERMINE,8000,S,HALSTED ST,621,N,N,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,3,0,8,4,1,41.74872543,-87.64413194,POINT (-87.644131939896 41.748725425387)
477ed78ab42274deadfba06594042f7e03977b833c91a1495c07fc15c14d0446d581b0dbe924f375bae2e8f2493d3988d4b1cd25ffe758fcb86950b97d7b541c,,03/15/2025 04:13:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,UNKNOWN INTERSECTION TYPE,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",03/15/2025 04:15:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,1600,E,75TH ST,324,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,16,7,3,41.75887774,-87.58568244,POINT (-87.585682440932 41.758877741252)
20aa760e8518d8b1cc906116b99a8f92e03d09139a1dd13a7ad043eeec617a69cbabba0eea0850101a74eee3ad767a58e829d19e23e22fa824e96182b15b8570,,01/15/2025 06:26:00 AM,30,UNKNOWN,UNKNOWN,FREEZING RAIN/DRIZZLE,DAYLIGHT,REAR END,UNKNOWN,,STRAIGHT AND LEVEL,SNOW OR SLUSH,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/15/2025 07:12:00 AM,NOT APPLICABLE,NOT APPLICABLE,7300,S,YATES BLVD,334,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,6,4,1,41.76252673,-87.56659498,POINT (-87.566594977019 41.762526734679)
485126786f131434503010add5b1b0562a59cb7d0e56d944122dfd947c756e175e86d2c3b9a273e9ed480bd597f09937fc4a815ff97fedbc3202926d9a090ddb,,03/15/2025 06:23:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,T-INTERSECTION,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",03/15/2025 06:35:00 AM,FAILING TO YIELD RIGHT-OF-WAY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,3400,S,CALIFORNIA AVE,911,,,,,,,2,NONINCAPACITATING INJURY,2,0,0,1,1,0,0,6,7,3,41.83212713,-87.69502146,POINT (-87.695021463612 41.832127132976)
48a53cc8b5b6781d9fe81c1af3c997261951c0589f466e89888f12b2936a64f4740cbde59269fdfbdc35b013e6c38ab2d7a0479f84c10f91d1131f9261c2e679,,03/15/2025 05:00:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",03/15/2025 10:00:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,1256,N,WASHTENAW AVE,1423,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,5,7,3,41.90466122,-87.6946075,POINT (-87.694607502743 41.90466122208)
224da4228d4270fd27c8f1cf1a92e7a16310b8baec734441429857ed211ae20e72c8769a1713745638e4ebcc6b0760a19a8a8153f7a7a597734a63a34b60e9a3,,01/15/2025 08:05:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",01/15/2025 10:50:00 AM,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,4704,S,CICERO AVE,814,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,4,1,41.8074172,-87.7432947,POINT (-87.743294695532 41.807417197386)
22c90aa4d7dd1c86e4a726b7ee1f14ee97c1a477bf18299d474ffed67cc2d852b446a571ca9f0abbd32e1899719fc0b11dd9e1d64f406095310d8d7362dbecaf,,08/14/2024 06:30:00 PM,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",08/14/2024 07:00:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1468,W,ARGYLE ST,2033,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,4,8,41.97266752,-87.66729062,POINT (-87.667290618145 41.972667518388)
496a478c971635c07dbd666ddfb60469d169402c46d0291b95e8010149497be2a744a395a44f080a1003be7426bf14cb8ac777a5a51aa7e691eeb17b41965805,,03/15/2025 12:25:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",03/15/2025 12:28:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,3638,N,PULASKI RD,1732,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,12,7,3,41.94755638,-87.72758167,POINT (-87.727581672308 41.947556382102)
49c0f88fad151ff1c3a028f541b97754a5cbbe73e503ea0905b4eb0110d6b407c728c33c7f23f2ebd6c2a2b23d7029bc84031190c6fd40797832a1a98207c3e9,,03/15/2025 01:45:00 PM,20,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",03/15/2025 01:45:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2557,S,PULASKI RD,1013,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,7,3,41.84436473,-87.72441348,POINT (-87.724413480648 41.844364728313)
3cc66aeb89434f399ca13dfd7ac8d2e0079c701c8313a73ae6614c78601b1dd8c3f3e0a231391cae5f3ae8bc794ddceed07c3703fedc1ff0cdc4f69f00f3b172,,02/23/2025 05:45:00 AM,30,NO CONTROLS,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,N,"OVER $1,500",02/23/2025 05:52:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,132,N,PINE AVE,1523,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,5,1,2,41.88325845,-87.76343971,POINT (-87.763439711174 41.883258454379)
